price,symboling,normalized-losses,make,fuel-type,aspiration,num-of-doors,body-style,drive-wheels,engine-location,wheel-base,length,width,height,curb-weight,engine-type,num-of-cylinders,engine-size,fuel-system,bore,stroke,compression-ratio,horsepower,peak-rpm,city-mpg,highway-mpg,avg_mpg,footprint,price_per_hp,hp_per_1000usd,power_density,weight_per_hp,segment,price_band,price_decile_label,source_status,outlier_review_status,imputed_columns,imputed_count,make_group
7126.0,0,102.0,subaru,gas,std,four,sedan,fwd,front,97.2,172.0,65.4,52.5,2145,ohcf,four,108,2bbl,3.62,2.64,9.5,82.0,4800.0,32,37,34.5,11248.800000000001,86.90243902439025,11.507156890261015,0.7592592592592593,26.158536585365855,Value Efficiency,"(6657.0, 7298.2]","(6657.0, 7298.2]",original_record_retained,reviewed_valid_retained,none,0,subaru
7775.0,0,102.0,subaru,gas,std,four,sedan,fwd,front,97.2,172.0,65.4,52.5,2190,ohcf,four,108,2bbl,3.62,2.64,9.5,82.0,4400.0,28,33,30.5,11248.800000000001,94.8170731707317,10.546623794212218,0.7592592592592593,26.70731707317073,Budget Practical,"(7298.2, 7995.8]","(7298.2, 7995.8]",original_record_retained,reviewed_valid_retained,none,0,subaru
9960.0,0,102.0,subaru,gas,std,four,sedan,fwd,front,97.2,172.0,65.4,52.5,2340,ohcf,four,108,mpfi,3.62,2.64,9.0,94.0,5200.0,26,32,29.0,11248.800000000001,105.95744680851064,9.437751004016064,0.8703703703703703,24.893617021276597,Budget Practical,"(9036.6, 10295.0]","(9036.6, 10295.0]",original_record_retained,reviewed_valid_retained,none,0,subaru
9233.0,0,102.0,subaru,gas,std,four,sedan,4wd,front,97.0,172.0,65.4,54.3,2385,ohcf,four,108,2bbl,3.62,2.64,9.0,82.0,4800.0,24,25,24.5,11248.800000000001,112.59756097560975,8.88118704646377,0.7592592592592593,29.085365853658537,Balanced Core,"(9036.6, 10295.0]","(9036.6, 10295.0]",original_record_retained,reviewed_valid_retained,none,0,subaru
11259.0,0,102.0,subaru,gas,turbo,four,sedan,4wd,front,97.0,172.0,65.4,54.3,2510,ohcf,four,108,mpfi,3.62,2.64,7.7,111.0,4800.0,24,29,26.5,11248.800000000001,101.43243243243244,9.858779642952305,1.0277777777777777,22.61261261261261,Balanced Core,"(10295.0, 12350.0]","(10295.0, 12350.0]",original_record_retained,reviewed_valid_retained,none,0,subaru
7463.0,0,89.0,subaru,gas,std,four,wagon,fwd,front,97.0,173.5,65.4,53.0,2290,ohcf,four,108,2bbl,3.62,2.64,9.0,82.0,4800.0,28,32,30.0,11346.900000000001,91.01219512195122,10.987538523382018,0.7592592592592593,27.926829268292682,Budget Practical,"(7298.2, 7995.8]","(7298.2, 7995.8]",original_record_retained,reviewed_valid_retained,none,0,subaru
10198.0,0,89.0,subaru,gas,std,four,wagon,fwd,front,97.0,173.5,65.4,53.0,2455,ohcf,four,108,mpfi,3.62,2.64,9.0,94.0,5200.0,25,31,28.0,11346.900000000001,108.48936170212765,9.217493626201216,0.8703703703703703,26.117021276595743,Budget Practical,"(9036.6, 10295.0]","(9036.6, 10295.0]",original_record_retained,reviewed_valid_retained,none,0,subaru
8013.0,0,85.0,subaru,gas,std,four,wagon,4wd,front,96.9,173.6,65.4,54.9,2420,ohcf,four,108,2bbl,3.62,2.64,9.0,82.0,4800.0,23,29,26.0,11353.44,97.71951219512195,10.233370772494695,0.7592592592592593,29.51219512195122,Balanced Core,"(7995.8, 9036.6]","(7995.8, 9036.6]",original_record_retained,reviewed_valid_retained,none,0,subaru
11694.0,0,85.0,subaru,gas,turbo,four,wagon,4wd,front,96.9,173.6,65.4,54.9,2650,ohcf,four,108,mpfi,3.62,2.64,7.7,111.0,4800.0,23,23,23.0,11353.44,105.35135135135135,9.492047203694202,1.0277777777777777,23.873873873873872,Balanced Core,"(10295.0, 12350.0]","(10295.0, 12350.0]",original_record_retained,reviewed_valid_retained,none,0,subaru
5348.0,1,87.0,toyota,gas,std,two,hatchback,fwd,front,95.7,158.7,63.6,54.5,1985,ohc,four,92,2bbl,3.05,3.03,9.0,62.0,4800.0,35,39,37.0,10093.32,86.25806451612904,11.593118922961855,0.6739130434782609,32.016129032258064,Value Efficiency,"(5117.999, 6657.0]","(5117.999, 6657.0]",original_record_retained,reviewed_valid_retained,none,0,toyota
6338.0,1,87.0,toyota,gas,std,two,hatchback,fwd,front,95.7,158.7,63.6,54.5,2040,ohc,four,92,2bbl,3.05,3.03,9.0,62.0,4800.0,31,38,34.5,10093.32,102.2258064516129,9.782265698958662,0.6739130434782609,32.903225806451616,Value Efficiency,"(5117.999, 6657.0]","(5117.999, 6657.0]",original_record_retained,reviewed_valid_retained,none,0,toyota
6488.0,1,74.0,toyota,gas,std,four,hatchback,fwd,front,95.7,158.7,63.6,54.5,2015,ohc,four,92,2bbl,3.05,3.03,9.0,62.0,4800.0,31,38,34.5,10093.32,104.64516129032258,9.556103575832305,0.6739130434782609,32.5,Value Efficiency,"(5117.999, 6657.0]","(5117.999, 6657.0]",original_record_retained,reviewed_valid_retained,none,0,toyota
6918.0,0,77.0,toyota,gas,std,four,wagon,fwd,front,95.7,169.7,63.6,59.1,2280,ohc,four,92,2bbl,3.05,3.03,9.0,62.0,4800.0,31,37,34.0,10792.92,111.58064516129032,8.962127782596125,0.6739130434782609,36.774193548387096,Value Efficiency,"(6657.0, 7298.2]","(6657.0, 7298.2]",original_record_retained,reviewed_valid_retained,none,0,toyota
7898.0,0,81.0,toyota,gas,std,four,wagon,4wd,front,95.7,169.7,63.6,59.1,2290,ohc,four,92,2bbl,3.05,3.03,9.0,62.0,4800.0,27,32,29.5,10792.92,127.38709677419355,7.85008863003292,0.6739130434782609,36.935483870967744,Budget Practical,"(7298.2, 7995.8]","(7298.2, 7995.8]",original_record_retained,reviewed_valid_retained,none,0,toyota
8778.0,0,91.0,toyota,gas,std,four,wagon,4wd,front,95.7,169.7,63.6,59.1,3110,ohc,four,92,2bbl,3.05,3.03,9.0,62.0,4800.0,27,32,29.5,10792.92,141.58064516129033,7.063112326270221,0.6739130434782609,50.16129032258065,Budget Practical,"(7995.8, 9036.6]","(7995.8, 9036.6]",original_record_retained,reviewed_valid_retained,none,0,toyota
6938.0,0,91.0,toyota,gas,std,four,sedan,fwd,front,95.7,166.3,64.4,53.0,2081,ohc,four,98,2bbl,3.19,3.03,9.0,70.0,4800.0,30,37,33.5,10709.720000000001,99.11428571428571,10.089362928797925,0.7142857142857143,29.728571428571428,Value Efficiency,"(6657.0, 7298.2]","(6657.0, 7298.2]",original_record_retained,reviewed_valid_retained,none,0,toyota
7198.0,0,91.0,toyota,gas,std,four,hatchback,fwd,front,95.7,166.3,64.4,52.8,2109,ohc,four,98,2bbl,3.19,3.03,9.0,70.0,4800.0,30,37,33.5,10709.720000000001,102.82857142857142,9.72492358988608,0.7142857142857143,30.12857142857143,Value Efficiency,"(6657.0, 7298.2]","(6657.0, 7298.2]",original_record_retained,reviewed_valid_retained,none,0,toyota
7898.0,0,91.0,toyota,diesel,std,four,sedan,fwd,front,95.7,166.3,64.4,53.0,2275,ohc,four,110,idi,3.27,3.35,22.5,56.0,4500.0,34,36,35.0,10709.720000000001,141.03571428571428,7.090402633578122,0.509090909090909,40.625,Budget Practical,"(7298.2, 7995.8]","(7298.2, 7995.8]",original_record_retained,reviewed_valid_retained,none,0,toyota
7788.0,0,91.0,toyota,diesel,std,four,hatchback,fwd,front,95.7,166.3,64.4,52.8,2275,ohc,four,110,idi,3.27,3.35,22.5,56.0,4500.0,38,47,42.5,10709.720000000001,139.07142857142858,7.1905495634309196,0.509090909090909,40.625,Budget Practical,"(7298.2, 7995.8]","(7298.2, 7995.8]",original_record_retained,reviewed_valid_retained,none,0,toyota
7738.0,0,91.0,toyota,gas,std,four,sedan,fwd,front,95.7,166.3,64.4,53.0,2094,ohc,four,98,2bbl,3.19,3.03,9.0,70.0,4800.0,38,47,42.5,10709.720000000001,110.54285714285714,9.046265184802273,0.7142857142857143,29.914285714285715,Value Efficiency,"(7298.2, 7995.8]","(7298.2, 7995.8]",original_record_retained,reviewed_valid_retained,none,0,toyota
8358.0,0,91.0,toyota,gas,std,four,hatchback,fwd,front,95.7,166.3,64.4,52.8,2122,ohc,four,98,2bbl,3.19,3.03,9.0,70.0,4800.0,28,34,31.0,10709.720000000001,119.4,8.375209380234505,0.7142857142857143,30.314285714285713,Budget Practical,"(7995.8, 9036.6]","(7995.8, 9036.6]",original_record_retained,reviewed_valid_retained,none,0,toyota
9258.0,0,91.0,toyota,gas,std,four,sedan,fwd,front,95.7,166.3,64.4,52.8,2140,ohc,four,98,2bbl,3.19,3.03,9.0,70.0,4800.0,28,34,31.0,10709.720000000001,132.25714285714287,7.56102829984878,0.7142857142857143,30.571428571428573,Budget Practical,"(9036.6, 10295.0]","(9036.6, 10295.0]",original_record_retained,reviewed_valid_retained,none,0,toyota
8058.0,1,168.0,toyota,gas,std,two,sedan,rwd,front,94.5,168.7,64.0,52.6,2169,ohc,four,98,2bbl,3.19,3.03,9.0,70.0,4800.0,29,34,31.5,10796.8,115.11428571428571,8.687019111442046,0.7142857142857143,30.985714285714284,Budget Practical,"(7995.8, 9036.6]","(7995.8, 9036.6]",original_record_retained,reviewed_valid_retained,none,0,toyota
8238.0,1,168.0,toyota,gas,std,two,hatchback,rwd,front,94.5,168.7,64.0,52.6,2204,ohc,four,98,2bbl,3.19,3.03,9.0,70.0,4800.0,29,34,31.5,10796.8,117.68571428571428,8.497208060208788,0.7142857142857143,31.485714285714284,Budget Practical,"(7995.8, 9036.6]","(7995.8, 9036.6]",original_record_retained,reviewed_valid_retained,none,0,toyota
9298.0,1,168.0,toyota,gas,std,two,sedan,rwd,front,94.5,168.7,64.0,52.6,2265,dohc,four,98,mpfi,3.24,3.08,9.4,112.0,6600.0,26,29,27.5,10796.8,83.01785714285714,12.04560120456012,1.1428571428571428,20.223214285714285,Budget Practical,"(9036.6, 10295.0]","(9036.6, 10295.0]",original_record_retained,reviewed_valid_retained,none,0,toyota
9538.0,1,168.0,toyota,gas,std,two,hatchback,rwd,front,94.5,168.7,64.0,52.6,2300,dohc,four,98,mpfi,3.24,3.08,9.4,112.0,6600.0,26,29,27.5,10796.8,85.16071428571429,11.742503669532397,1.1428571428571428,20.535714285714285,Budget Practical,"(9036.6, 10295.0]","(9036.6, 10295.0]",original_record_retained,reviewed_valid_retained,none,0,toyota
8449.0,2,134.0,toyota,gas,std,two,hardtop,rwd,front,98.4,176.2,65.6,52.0,2540,ohc,four,146,mpfi,3.62,3.5,9.3,116.0,4800.0,24,30,27.0,11558.719999999998,72.83620689655173,13.72943543614629,0.7945205479452054,21.896551724137932,Budget Practical,"(7995.8, 9036.6]","(7995.8, 9036.6]",original_record_retained,reviewed_valid_retained,none,0,toyota
9639.0,2,134.0,toyota,gas,std,two,hardtop,rwd,front,98.4,176.2,65.6,52.0,2536,ohc,four,146,mpfi,3.62,3.5,9.3,116.0,4800.0,24,30,27.0,11558.719999999998,83.09482758620689,12.034443406992427,0.7945205479452054,21.862068965517242,Budget Practical,"(9036.6, 10295.0]","(9036.6, 10295.0]",original_record_retained,reviewed_valid_retained,none,0,toyota
9989.0,2,134.0,toyota,gas,std,two,hatchback,rwd,front,98.4,176.2,65.6,52.0,2551,ohc,four,146,mpfi,3.62,3.5,9.3,116.0,4800.0,24,30,27.0,11558.719999999998,86.11206896551724,11.612774051456602,0.7945205479452054,21.99137931034483,Budget Practical,"(9036.6, 10295.0]","(9036.6, 10295.0]",original_record_retained,reviewed_valid_retained,none,0,toyota
11199.0,2,134.0,toyota,gas,std,two,hardtop,rwd,front,98.4,176.2,65.6,52.0,2679,ohc,four,146,mpfi,3.62,3.5,9.3,116.0,4800.0,24,30,27.0,11558.719999999998,96.54310344827586,10.3580676846147,0.7945205479452054,23.094827586206897,Balanced Core,"(10295.0, 12350.0]","(10295.0, 12350.0]",original_record_retained,reviewed_valid_retained,none,0,toyota
11549.0,2,134.0,toyota,gas,std,two,hatchback,rwd,front,98.4,176.2,65.6,52.0,2714,ohc,four,146,mpfi,3.62,3.5,9.3,116.0,4800.0,24,30,27.0,11558.719999999998,99.5603448275862,10.04415966750368,0.7945205479452054,23.396551724137932,Balanced Core,"(10295.0, 12350.0]","(10295.0, 12350.0]",original_record_retained,reviewed_valid_retained,none,0,toyota
17669.0,2,134.0,toyota,gas,std,two,convertible,rwd,front,98.4,176.2,65.6,53.0,2975,ohc,four,146,mpfi,3.62,3.5,9.3,116.0,4800.0,24,30,27.0,11558.719999999998,152.31896551724137,6.565170637840286,0.7945205479452054,25.646551724137932,Premium Performance,"(17249.2, 22289.2]","(17249.2, 22289.2]",original_record_retained,reviewed_valid_retained,none,0,toyota
8948.0,-1,65.0,toyota,gas,std,four,sedan,fwd,front,102.4,175.6,66.5,54.9,2326,ohc,four,122,mpfi,3.31,3.54,8.7,92.0,4200.0,29,34,31.5,11677.4,97.26086956521739,10.281627179257935,0.7540983606557377,25.282608695652176,Budget Practical,"(7995.8, 9036.6]","(7995.8, 9036.6]",original_record_retained,reviewed_valid_retained,none,0,toyota
10698.0,-1,65.0,toyota,diesel,turbo,four,sedan,fwd,front,102.4,175.6,66.5,54.9,2480,ohc,four,110,idi,3.27,3.35,22.5,73.0,4500.0,30,33,31.5,11677.4,146.54794520547946,6.823705365488876,0.6636363636363637,33.97260273972603,Balanced Core,"(10295.0, 12350.0]","(10295.0, 12350.0]",original_record_retained,reviewed_valid_retained,none,0,toyota
9988.0,-1,65.0,toyota,gas,std,four,hatchback,fwd,front,102.4,175.6,66.5,53.9,2414,ohc,four,122,mpfi,3.31,3.54,8.7,92.0,4200.0,27,32,29.5,11677.4,108.56521739130434,9.2110532639167,0.7540983606557377,26.23913043478261,Budget Practical,"(9036.6, 10295.0]","(9036.6, 10295.0]",original_record_retained,reviewed_valid_retained,none,0,toyota
10898.0,-1,65.0,toyota,gas,std,four,sedan,fwd,front,102.4,175.6,66.5,54.9,2414,ohc,four,122,mpfi,3.31,3.54,8.7,92.0,4200.0,27,32,29.5,11677.4,118.45652173913044,8.441915947880345,0.7540983606557377,26.23913043478261,Balanced Core,"(10295.0, 12350.0]","(10295.0, 12350.0]",original_record_retained,reviewed_valid_retained,none,0,toyota
11248.0,-1,65.0,toyota,gas,std,four,hatchback,fwd,front,102.4,175.6,66.5,53.9,2458,ohc,four,122,mpfi,3.31,3.54,8.7,92.0,4200.0,27,32,29.5,11677.4,122.26086956521739,8.17923186344239,0.7540983606557377,26.717391304347824,Balanced Core,"(10295.0, 12350.0]","(10295.0, 12350.0]",original_record_retained,reviewed_valid_retained,none,0,toyota
16558.0,3,197.0,toyota,gas,std,two,hatchback,rwd,front,102.9,183.5,67.7,52.0,2976,dohc,six,171,mpfi,3.27,3.35,9.3,161.0,5200.0,20,24,22.0,12422.95,102.84472049689441,9.723396545476506,0.9415204678362573,18.48447204968944,Premium Performance,"(15208.0, 17249.2]","(15208.0, 17249.2]",original_record_retained,reviewed_valid_retained,none,0,toyota
15998.0,3,197.0,toyota,gas,std,two,hatchback,rwd,front,102.9,183.5,67.7,52.0,3016,dohc,six,171,mpfi,3.27,3.35,9.3,161.0,5200.0,19,24,21.5,12422.95,99.36645962732919,10.063757969746218,0.9415204678362573,18.732919254658384,Balanced Core,"(15208.0, 17249.2]","(15208.0, 17249.2]",original_record_retained,reviewed_valid_retained,none,0,toyota
15690.0,-1,90.0,toyota,gas,std,four,sedan,rwd,front,104.5,187.8,66.5,54.1,3131,dohc,six,171,mpfi,3.27,3.35,9.2,156.0,5200.0,20,24,22.0,12488.7,100.57692307692308,9.94263862332696,0.9122807017543859,20.07051282051282,Balanced Core,"(15208.0, 17249.2]","(15208.0, 17249.2]",original_record_retained,reviewed_valid_retained,none,0,toyota
15750.0,-1,91.0,toyota,gas,std,four,wagon,rwd,front,104.5,187.8,66.5,54.1,3151,dohc,six,161,mpfi,3.27,3.35,9.2,156.0,5200.0,19,24,21.5,12488.7,100.96153846153847,9.904761904761903,0.968944099378882,20.19871794871795,Balanced Core,"(15208.0, 17249.2]","(15208.0, 17249.2]",original_record_retained,reviewed_valid_retained,normalized-losses,1,toyota
7775.0,2,122.0,volkswagen,diesel,std,two,sedan,fwd,front,97.3,171.7,65.5,55.7,2261,ohc,four,97,idi,3.01,3.4,23.0,52.0,4800.0,37,46,41.5,11246.349999999999,149.51923076923077,6.688102893890676,0.5360824742268041,43.48076923076923,Value Efficiency,"(7298.2, 7995.8]","(7298.2, 7995.8]",original_record_retained,reviewed_valid_retained,none,0,volkswagen
7975.0,2,122.0,volkswagen,gas,std,two,sedan,fwd,front,97.3,171.7,65.5,55.7,2209,ohc,four,109,mpfi,3.19,3.4,9.0,85.0,5250.0,27,34,30.5,11246.349999999999,93.82352941176471,10.65830721003135,0.7798165137614679,25.988235294117647,Budget Practical,"(7298.2, 7995.8]","(7298.2, 7995.8]",original_record_retained,reviewed_valid_retained,none,0,volkswagen
7995.0,2,94.0,volkswagen,diesel,std,four,sedan,fwd,front,97.3,171.7,65.5,55.7,2264,ohc,four,97,idi,3.01,3.4,23.0,52.0,4800.0,37,46,41.5,11246.349999999999,153.75,6.504065040650406,0.5360824742268041,43.53846153846154,Budget Practical,"(7298.2, 7995.8]","(7298.2, 7995.8]",original_record_retained,reviewed_valid_retained,none,0,volkswagen
8195.0,2,94.0,volkswagen,gas,std,four,sedan,fwd,front,97.3,171.7,65.5,55.7,2212,ohc,four,109,mpfi,3.19,3.4,9.0,85.0,5250.0,27,34,30.5,11246.349999999999,96.41176470588235,10.372178157413057,0.7798165137614679,26.023529411764706,Budget Practical,"(7995.8, 9036.6]","(7995.8, 9036.6]",original_record_retained,reviewed_valid_retained,none,0,volkswagen
8495.0,2,94.0,volkswagen,gas,std,four,sedan,fwd,front,97.3,171.7,65.5,55.7,2275,ohc,four,109,mpfi,3.19,3.4,9.0,85.0,5250.0,27,34,30.5,11246.349999999999,99.94117647058823,10.005885815185403,0.7798165137614679,26.764705882352942,Budget Practical,"(7995.8, 9036.6]","(7995.8, 9036.6]",original_record_retained,reviewed_valid_retained,none,0,volkswagen
9495.0,2,94.0,volkswagen,diesel,turbo,four,sedan,fwd,front,97.3,171.7,65.5,55.7,2319,ohc,four,97,idi,3.01,3.4,23.0,68.0,4500.0,37,42,39.5,11246.349999999999,139.63235294117646,7.161664033701948,0.7010309278350515,34.10294117647059,Budget Practical,"(9036.6, 10295.0]","(9036.6, 10295.0]",original_record_retained,reviewed_valid_retained,none,0,volkswagen
9995.0,2,94.0,volkswagen,gas,std,four,sedan,fwd,front,97.3,171.7,65.5,55.7,2300,ohc,four,109,mpfi,3.19,3.4,10.0,100.0,5500.0,26,32,29.0,11246.349999999999,99.95,10.005002501250624,0.9174311926605505,23.0,Budget Practical,"(9036.6, 10295.0]","(9036.6, 10295.0]",original_record_retained,reviewed_valid_retained,none,0,volkswagen
11595.0,3,94.0,volkswagen,gas,std,two,convertible,fwd,front,94.5,159.3,64.2,55.6,2254,ohc,four,109,mpfi,3.19,3.4,8.5,90.0,5500.0,24,29,26.5,10227.060000000001,128.83333333333334,7.7619663648124195,0.8256880733944955,25.044444444444444,Balanced Core,"(10295.0, 12350.0]","(10295.0, 12350.0]",original_record_retained,reviewed_valid_retained,normalized-losses,1,volkswagen
9980.0,3,256.0,volkswagen,gas,std,two,hatchback,fwd,front,94.5,165.7,64.0,51.4,2221,ohc,four,109,mpfi,3.19,3.4,8.5,90.0,5500.0,24,29,26.5,10604.8,110.88888888888889,9.01803607214429,0.8256880733944955,24.677777777777777,Balanced Core,"(9036.6, 10295.0]","(9036.6, 10295.0]",original_record_retained,reviewed_valid_retained,none,0,volkswagen
13295.0,0,94.0,volkswagen,gas,std,four,sedan,fwd,front,100.4,180.2,66.9,55.1,2661,ohc,five,136,mpfi,3.19,3.4,8.5,110.0,5500.0,19,24,21.5,12055.380000000001,120.86363636363636,8.273787138021811,0.8088235294117647,24.19090909090909,Balanced Core,"(12350.0, 15208.0]","(12350.0, 15208.0]",original_record_retained,reviewed_valid_retained,normalized-losses,1,volkswagen
13845.0,0,94.0,volkswagen,diesel,turbo,four,sedan,fwd,front,100.4,180.2,66.9,55.1,2579,ohc,four,97,idi,3.01,3.4,23.0,68.0,4500.0,33,38,35.5,12055.380000000001,203.60294117647058,4.911520404478151,0.7010309278350515,37.9264705882353,Balanced Core,"(12350.0, 15208.0]","(12350.0, 15208.0]",original_record_retained,reviewed_valid_retained,normalized-losses,1,volkswagen
12290.0,0,94.0,volkswagen,gas,std,four,wagon,fwd,front,100.4,183.1,66.9,55.1,2563,ohc,four,109,mpfi,3.19,3.4,9.0,88.0,5500.0,25,31,28.0,12249.390000000001,139.6590909090909,7.160292921074044,0.8073394495412844,29.125,Balanced Core,"(10295.0, 12350.0]","(10295.0, 12350.0]",original_record_retained,reviewed_valid_retained,normalized-losses,1,volkswagen
12940.0,-2,103.0,volvo,gas,std,four,sedan,rwd,front,104.3,188.8,67.2,56.2,2912,ohc,four,141,mpfi,3.78,3.15,9.5,114.0,5400.0,23,28,25.5,12687.36,113.50877192982456,8.809891808346213,0.8085106382978723,25.54385964912281,Balanced Core,"(12350.0, 15208.0]","(12350.0, 15208.0]",original_record_retained,reviewed_valid_retained,none,0,other
13415.0,-1,74.0,volvo,gas,std,four,wagon,rwd,front,104.3,188.8,67.2,57.5,3034,ohc,four,141,mpfi,3.78,3.15,9.5,114.0,5400.0,23,28,25.5,12687.36,117.67543859649123,8.497950055907566,0.8085106382978723,26.614035087719298,Balanced Core,"(12350.0, 15208.0]","(12350.0, 15208.0]",original_record_retained,reviewed_valid_retained,none,0,other
15985.0,-2,103.0,volvo,gas,std,four,sedan,rwd,front,104.3,188.8,67.2,56.2,2935,ohc,four,141,mpfi,3.78,3.15,9.5,114.0,5400.0,24,28,26.0,12687.36,140.21929824561403,7.131685955583359,0.8085106382978723,25.74561403508772,Balanced Core,"(15208.0, 17249.2]","(15208.0, 17249.2]",original_record_retained,reviewed_valid_retained,none,0,other
16515.0,-1,74.0,volvo,gas,std,four,wagon,rwd,front,104.3,188.8,67.2,57.5,3042,ohc,four,141,mpfi,3.78,3.15,9.5,114.0,5400.0,24,28,26.0,12687.36,144.8684210526316,6.902815622161671,0.8085106382978723,26.68421052631579,Balanced Core,"(15208.0, 17249.2]","(15208.0, 17249.2]",original_record_retained,reviewed_valid_retained,none,0,other
18420.0,-2,103.0,volvo,gas,turbo,four,sedan,rwd,front,104.3,188.8,67.2,56.2,3045,ohc,four,130,mpfi,3.62,3.15,7.5,162.0,5100.0,17,22,19.5,12687.36,113.70370370370371,8.794788273615636,1.2461538461538462,18.796296296296298,Premium Performance,"(17249.2, 22289.2]","(17249.2, 22289.2]",original_record_retained,reviewed_valid_retained,none,0,other
18950.0,-1,74.0,volvo,gas,turbo,four,wagon,rwd,front,104.3,188.8,67.2,57.5,3157,ohc,four,130,mpfi,3.62,3.15,7.5,162.0,5100.0,17,22,19.5,12687.36,116.9753086419753,8.54881266490765,1.2461538461538462,19.487654320987655,Premium Performance,"(17249.2, 22289.2]","(17249.2, 22289.2]",original_record_retained,reviewed_valid_retained,none,0,other
16845.0,-1,95.0,volvo,gas,std,four,sedan,rwd,front,109.1,188.8,68.9,55.5,2952,ohc,four,141,mpfi,3.78,3.15,9.5,114.0,5400.0,23,28,25.5,13008.320000000002,147.76315789473685,6.767586821015137,0.8085106382978723,25.894736842105264,Balanced Core,"(15208.0, 17249.2]","(15208.0, 17249.2]",original_record_retained,reviewed_valid_retained,none,0,other
19045.0,-1,95.0,volvo,gas,turbo,four,sedan,rwd,front,109.1,188.8,68.8,55.5,3049,ohc,four,141,mpfi,3.78,3.15,8.7,160.0,5300.0,19,25,22.0,12989.44,119.03125,8.40115515883434,1.1347517730496455,19.05625,Premium Performance,"(17249.2, 22289.2]","(17249.2, 22289.2]",original_record_retained,reviewed_valid_retained,none,0,other
21485.0,-1,95.0,volvo,gas,std,four,sedan,rwd,front,109.1,188.8,68.9,55.5,3012,ohcv,six,173,mpfi,3.58,2.87,8.8,134.0,5500.0,18,23,20.5,13008.320000000002,160.33582089552237,6.236909471724458,0.7745664739884393,22.47761194029851,Premium Performance,"(17249.2, 22289.2]","(17249.2, 22289.2]",original_record_retained,reviewed_valid_retained,none,0,other
22470.0,-1,95.0,volvo,diesel,turbo,four,sedan,rwd,front,109.1,188.8,68.9,55.5,3217,ohc,six,145,idi,3.01,3.4,23.0,106.0,4800.0,26,27,26.5,13008.320000000002,211.9811320754717,4.717400979083222,0.7310344827586207,30.349056603773583,Balanced Core,"(22289.2, 45400.0]","(22289.2, 45400.0]",original_record_retained,reviewed_valid_retained,none,0,other
22625.0,-1,95.0,volvo,gas,turbo,four,sedan,rwd,front,109.1,188.8,68.9,55.5,3062,ohc,four,141,mpfi,3.78,3.15,9.5,114.0,5400.0,19,25,22.0,13008.320000000002,198.46491228070175,5.038674033149171,0.8085106382978723,26.859649122807017,Balanced Core,"(22289.2, 45400.0]","(22289.2, 45400.0]",original_record_retained,reviewed_valid_retained,none,0,other
